EMPRES-i Plus,,,,,,,,,,,,,,,,,
Date downloaded: 28/09/2023 09:11,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Filters,,,,,,,,,,,,,,,,,
Disease: Influenza - Avian,,,,,,,,,,,,,,,,,
Serotype: H5N1 HPAI,,,,,,,,,,,,,,,,,
Region: Global,,,,,,,,,,,,,,,,,
Diagnosis source: All,,,,,,,,,,,,,,,,,
Diagnosis status: Confirmed,,,,,,,,,,,,,,,,,
Animal type: All,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Event.ID,Disease,Serotype,Region,Subregion,Country,Admin.level.1,Locality,Latitude,Longitude,Diagnosis.source,Diagnosis.status,Animal.type,Species,Observation.date..dd.mm.yyyy.,Report.date..dd.mm.yyyy.,Humans.affected,Human.deaths
109045,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Poland,Kujawsko-Pomorskie,Bromberg,53.116667,18.05,OIE,Confirmed,Wild,Swan,14/04/2006,14/04/2006,,
110295,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Bayern,Augsberg,48.36667,10.88306,OIE,Confirmed,Wild,Unspecified Bird,14/04/2006,19/05/2006,,
109023,Influenza - Avian,H5N1 HPAI,Asia,Eastern Asia,China,Liaoning Sheng,Jinzhou,41.095123,121.12701,OIE,Confirmed,Wild,Magpie,13/04/2006,20/04/2006,,
109027,Influenza - Avian,H5N1 HPAI,Asia,Eastern Asia,China,Liaoning Sheng,Panjin Shi,41.119998,122.070715,OIE,Confirmed,Wild,Magpie,13/04/2006,20/04/2006,,
109093,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Rhone-Alpes,La Dombes,46,5.04972,National authorities,Confirmed,Wild,Swan,13/04/2006,13/04/2006,,
109797,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Bayern,Kelheim,48.91667,11.86667,OIE,Confirmed,Wild,Unspecified Bird,13/04/2006,15/05/2006,,
109807,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Bayern,Lindau Bodensee,47.54972,9.68306,OIE,Confirmed,Wild,Unspecified Bird,13/04/2006,15/05/2006,,
109845,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Schleswig-Holstein,Plon,54.16667,10.41667,OIE,Confirmed,Wild,Unspecified Bird,12/04/2006,15/05/2006,,
158875,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Russian Federation,Volgogradskaya Oblast,Kolobrodov,49.79164,43.46551,National authorities,Confirmed,Wild,Unspecified Bird,12/04/2006,03/08/2006,,
109831,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Bayern,Weissenburg in Bayern,49.03306,10.98306,OIE,Confirmed,Wild,Unspecified Bird,11/04/2006,15/05/2006,,
109182,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Czech Republic,Jihocesky,Kowarow,49.51667,14.28306,OIE,Confirmed,Wild,Swan,07/04/2006,26/04/2006,,
109553,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Czech Republic,Jihocesky,Worlik,49.5,14.16667,National authorities,Confirmed,Wild,Swan,07/04/2006,07/04/2006,,
109816,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Bayern,Neu Ulm,48.39972,10.01667,OIE,Confirmed,Wild,Unspecified Bird,07/04/2006,15/05/2006,,
108856,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Denmark,Frederiksborg,Skiby,55.75,11.96667,OIE,Confirmed,Wild,Unspecified Bird,06/04/2006,12/04/2006,,
108872,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Denmark,Storstroem,Praesto Kommune,55.1,12.03306,OIE,Confirmed,Wild,Unspecified Bird,06/04/2006,12/04/2006,,
158873,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Russian Federation,Rostovskaya Oblast,Nikolaevskoe  Verbny & Shiminski stavy (8-12 km awa,47.59193,41.37043,National authorities,Confirmed,Wild,Unspecified Bird,06/04/2006,03/08/2006,,
168790,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Sweden,Skaane Laen,Åhus stadshotell,55.93,14.32,OIE,Confirmed,Wild,Greater Scaup,06/04/2006,09/08/2006,,
108468,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Sachsen,Mutzschen,51.26667,12.9,National authorities,Confirmed,Wild,Goose,05/04/2006,05/04/2006,,
108472,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,Scotland,Nether Kilrenny,56.21667,-4.31667,National authorities,Confirmed,Wild,Unspecified Bird,05/04/2006,06/04/2006,,
109837,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,53.75893,12.396988,OIE,Confirmed,Wild,Unspecified Bird,05/04/2006,15/05/2006,,
109860,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Schleswig-Holstein,Steinburg,53.85,9.56667,OIE,Confirmed,Wild,Unspecified Bird,05/04/2006,15/05/2006,,
158909,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Russian Federation,Krasnodarskiy Kray,Vostochniy Sosyk,46.44402,39.22003,National authorities,Confirmed,Wild,Unspecified Bird,05/04/2006,03/08/2006,,
108487,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Sweden,Soedermanlands Laen,Nykoping,58.75,17,National authorities,Confirmed,Wild,Duck,04/04/2006,06/04/2006,,
108493,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Sweden,Blekinge Laen,Karlshamm,56.16667,14.85,National authorities,Confirmed,Wild,Owl,04/04/2006,05/04/2006,,
108841,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Czech Republic,Jihocesky,Tyn na Vltava,49.23306,14.41667,OIE,Confirmed,Wild,Swan,04/04/2006,10/04/2006,,
108845,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Czech Republic,Jihocesky,Mirochov,49,14.93306,OIE,Confirmed,Wild,Swan,04/04/2006,10/04/2006,,
108852,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Denmark,Frederiksborg,Hornbaek,56.08306,12.46667,OIE,Confirmed,Wild,Unspecified Bird,04/04/2006,12/04/2006,,
108860,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Denmark,Fyn,Ullerslev,55.36667,10.66667,OIE,Confirmed,Wild,Unspecified Bird,04/04/2006,12/04/2006,,
108965,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Sweden,Blekinge Laen,Solvesborgs Kommun,56.1,14.6166667,National authorities,Confirmed,Wild,Gull,04/04/2006,04/04/2006,,
108965,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Sweden,Blekinge Laen,Solvesborgs Kommun,56.1,14.6166667,National authorities,Confirmed,Wild,Mink,04/04/2006,04/04/2006,,
108965,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Sweden,Blekinge Laen,Solvesborgs Kommun,56.1,14.6166667,National authorities,Confirmed,Wild,Goosander,04/04/2006,04/04/2006,,
108965,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Sweden,Blekinge Laen,Solvesborgs Kommun,56.1,14.6166667,National authorities,Confirmed,Wild,Tufted Duck,04/04/2006,04/04/2006,,
108965,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Sweden,Blekinge Laen,Solvesborgs Kommun,56.1,14.6166667,National authorities,Confirmed,Wild,Unspecified Bird,04/04/2006,04/04/2006,,
158862,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Russian Federation,Dagestan Rep.,Khasaviurt  "Khasaviurtskaya" poultry farm,43.25,46.6,National authorities,Confirmed,Wild,Unspecified Bird,04/04/2006,03/08/2006,,
108551,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Hungary,Bacs-kiskun,Nagybaracska,46.04972,18.89972,National authorities,Confirmed,Wild,Swan,03/04/2006,03/04/2006,,
108554,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Hungary,Bacs-kiskun,Davod,46,18.91667,National authorities,Confirmed,Wild,Swan,03/04/2006,03/04/2006,,
158910,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Russian Federation,Krasnodarskiy Kray,Nezamaevskaya,46.16487,40.27452,National authorities,Confirmed,Wild,Unspecified Bird,03/04/2006,03/08/2006,,
109550,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Czech Republic,Jihocesky,Budweis,48.98306,14.46667,National authorities,Confirmed,Wild,Swan,02/04/2006,02/04/2006,,
108676,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Denmark,Fyn,Fabberg,55.1,10.25,National authorities,Confirmed,Wild,Unspecified Bird,01/04/2006,07/04/2006,,
108679,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Denmark,Storstroem,Bandholm,54.83306,11.48306,National authorities,Confirmed,Wild,Duck,01/04/2006,07/04/2006,,
108864,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Denmark,Storstroem,Nijsted,54.66667,11.75,OIE,Confirmed,Wild,Unspecified Bird,01/04/2006,12/04/2006,,
109041,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Poland,Kujawsko-Pomorskie,Bialachowo,53.54972,18.86667,OIE,Confirmed,Wild,Swan,01/04/2006,14/04/2006,,
109547,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Czech Republic,Jihocesky,Budweis,48.98306,14.46667,National authorities,Confirmed,Wild,Swan,01/04/2006,01/04/2006,,
108386,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Denmark,Vestsjaelland,Skjelskor,55.25,11.31667,National authorities,Confirmed,Wild,Duck,31/03/2006,31/03/2006,,
108390,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Denmark,Bornholm,Bornholm Island,55.16667,15,National authorities,Confirmed,Wild,Swan,31/03/2006,31/03/2006,,
108480,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Switzerland,Thurgau,Waldi,47.63333,9.08333,Other,Confirmed,Wild,Unspecified Bird,31/03/2006,31/03/2006,,
109782,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Bayern,Dillingen,48.56667,10.48306,OIE,Confirmed,Wild,Swan,31/03/2006,15/05/2006,,
108362,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Sweden,Gotlands Laen,Gottland,57.415129,18.545768,National authorities,Confirmed,Wild,Tufted Duck,30/03/2006,30/03/2006,,
108382,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Denmark,Soenderjylland,Kegnaes Ende,54.88306,9.88306,National authorities,Confirmed,Wild,Duck,30/03/2006,31/03/2006,,
109113,Influenza - Avian,H5N1 HPAI,Africa,Western Africa,Côte d'Ivoire,Bas Sassandra,Treichville,5.28306,-5.98306,OIE,Confirmed,Wild,House Sparrow,30/03/2006,25/04/2006,,
109544,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Czech Republic,Jihocesky,Budweis,48.98306,14.46667,National authorities,Confirmed,Wild,Swan,30/03/2006,30/03/2006,,
158874,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Russian Federation,Volgogradskaya Oblast,Vesielyi,47.83988,42.99607,National authorities,Confirmed,Wild,Unspecified Bird,30/03/2006,03/08/2006,,
108343,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Denmark,Soenderjylland,Sonderborg,54.9666667,9.7833333,National authorities,Confirmed,Wild,Buzzard,29/03/2006,31/03/2006,,
108352,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Switzerland,Zurich,Schaffhouse,47.68306,8.63306,National authorities,Confirmed,Wild,Unspecified Bird,29/03/2006,29/03/2006,,
109538,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Czech Republic,Jihocesky,Budweis,48.98306,14.46667,National authorities,Confirmed,Wild,Swan,29/03/2006,29/03/2006,,
108136,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Czech Republic,Jihocesky,Frauenberg,49.04972,14.43306,National authorities,Confirmed,Wild,Swan,28/03/2006,28/03/2006,,
108242,Influenza - Avian,H5N1 HPAI,Africa,Middle Africa,Cameroon,Nord,Malape,9.21667,13.13306,National authorities,Confirmed,Wild,Duck,28/03/2006,28/03/2006,,
109541,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Czech Republic,Jihocesky,Budweis,48.98306,14.46667,National authorities,Confirmed,Wild,Swan,28/03/2006,28/03/2006,,
107920,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Denmark,Storstroem,Nijsted,54.66667,11.75,OIE,Confirmed,Wild,Buzzard,27/03/2006,27/03/2006,,
107924,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Denmark,Frederiksborg,Skiby,55.75,11.96667,National authorities,Confirmed,Wild,Buzzard,27/03/2006,27/03/2006,,
107928,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Denmark,Storstroem,Stubbekjobing,54.88306,12.05,OIE,Confirmed,Wild,Duck,27/03/2006,27/03/2006,,
107934,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Sweden,Blekinge Laen,Listerlandet,56.04972,14.68306,National authorities,Confirmed,Wild,Unspecified Bird,27/03/2006,27/03/2006,,
107934,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Sweden,Blekinge Laen,Listerlandet,56.04972,14.68306,National authorities,Confirmed,Wild,Gull,27/03/2006,27/03/2006,,
107934,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Sweden,Blekinge Laen,Listerlandet,56.04972,14.68306,National authorities,Confirmed,Wild,Mink,27/03/2006,27/03/2006,,
107934,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Sweden,Blekinge Laen,Listerlandet,56.04972,14.68306,National authorities,Confirmed,Wild,Unspecified Bird,27/03/2006,27/03/2006,,
107934,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Sweden,Blekinge Laen,Listerlandet,56.04972,14.68306,National authorities,Confirmed,Wild,Unspecified Bird,27/03/2006,27/03/2006,,
108067,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Switzerland,Schaffhausen,Neuhausen am Rheinfall,47.68306,8.61667,National authorities,Confirmed,Wild,Unspecified Bird,27/03/2006,27/03/2006,,
108071,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Switzerland,Zurich,Schaffhouse,47.68306,8.63306,National authorities,Confirmed,Wild,Unspecified Bird,27/03/2006,27/03/2006,,
108636,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Poland,Kujawsko-Pomorskie,Grudzendz,53.516667,18.866667,OIE,Confirmed,Wild,Swan,27/03/2006,10/04/2006,,
109533,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Czech Republic,Jihocesky,Frauenberg,49.04972,14.43306,National authorities,Confirmed,Wild,Swan,27/03/2006,27/03/2006,,
158900,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Russian Federation,Krasnodarskiy Kray,Oktyabrskaya,46.28247,39.78374,National authorities,Confirmed,Wild,Unspecified Bird,27/03/2006,03/08/2006,,
154161,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Slovenia,Podravska,Maribor,46.558055,15.6775,National authorities,Confirmed,Wild,Swan,26/03/2006,26/03/2006,,
108187,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Denmark,Fyn,Svenborg,55.04972,10.61667,National authorities,Confirmed,Wild,Goose,25/03/2006,27/03/2006,,
108191,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Denmark,Storstroem,Falster,54.79972,11.96667,National authorities,Confirmed,Wild,Duck,25/03/2006,27/03/2006,,
108358,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Czech Republic,Jihocesky,Budweis,48.98306,14.46667,National authorities,Confirmed,Wild,Swan,25/03/2006,29/03/2006,,
108368,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Rhone-Alpes,Villars,46,5.01667,National authorities,Confirmed,Wild,Swan,24/03/2006,29/03/2006,,
108778,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Croatia,Grad Zagreb,Zagrab,45.81,15.97,National authorities,Confirmed,Wild,Swan,24/03/2006,12/04/2006,,
158894,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Russian Federation,Krasnodarskiy Kray,Staroleushkovsaya,45.9831,39.75954,National authorities,Confirmed,Wild,Unspecified Bird,24/03/2006,03/08/2006,,
158905,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Russian Federation,Krasnodarskiy Kray,Tenginskaya,45.09934,40.00517,National authorities,Confirmed,Wild,Unspecified Bird,24/03/2006,03/08/2006,,
107599,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Switzerland,Zurich,Feuerthalen,47.68306,8.63306,National authorities,Confirmed,Wild,Unspecified Bird,23/03/2006,23/03/2006,,
107602,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Switzerland,Zurich,Uhwiesen,47.66667,8.63306,National authorities,Confirmed,Wild,Unspecified Bird,23/03/2006,23/03/2006,,
107712,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Denmark,Fyn,Drejo,54.96667,10.41667,National authorities,Confirmed,Wild,Unspecified Bird,23/03/2006,24/03/2006,,
158888,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Russian Federation,Krasnodarskiy Kray,Belaya Glina,46.08252,40.85746,National authorities,Confirmed,Wild,Unspecified Bird,23/03/2006,03/08/2006,,
107445,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Denmark,Storstroem,Praesto,55.11667,12.05,OIE,Confirmed,Wild,Duck,22/03/2006,22/03/2006,,
107451,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Hungary,Bacs-kiskun,Nagybaracska,46.04972,18.89972,National authorities,Confirmed,Wild,Swan,22/03/2006,22/03/2006,,
107455,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Hungary,Pest,Szazhalombatta,47.33306,18.93306,National authorities,Confirmed,Wild,Swan,22/03/2006,22/03/2006,,
107916,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Denmark,Fyn,Fabberg,55.1,10.25,OIE,Confirmed,Wild,Buzzard,22/03/2006,27/03/2006,,
107916,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Denmark,Fyn,Fabberg,55.1,10.25,OIE,Confirmed,Wild,Swan,22/03/2006,27/03/2006,,
107953,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Austria,Wien,Vienna,48.2,16.36667,National authorities,Confirmed,Wild,Swan,22/03/2006,27/03/2006,,
107956,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Austria,Oberosterreich,Scharding  Politischer Bezirk,48.43306,13.59972,National authorities,Confirmed,Wild,Duck,22/03/2006,27/03/2006,,
107960,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Austria,Oberosterreich,Perg  Politischer Bezirk,48.26667,14.76667,National authorities,Confirmed,Wild,Swan,22/03/2006,27/03/2006,,
108371,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Rhone-Alpes,Lapeyrouse,45.98306,4.96667,National authorities,Confirmed,Wild,Swan,22/03/2006,29/03/2006,,
108379,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Denmark,Fyn,Aeroskjobing,54.88333,10.41667,National authorities,Confirmed,Wild,Duck,22/03/2006,24/04/2006,,
173027,Influenza - Avian,H5N1 HPAI,Asia,Eastern Asia,Hong Kong  SAR,Administrative unit not available,Grandeur Terrace Tin Shui Wai ward  Yuen Long District,22.4651,113.99927,National authorities,Confirmed,Wild,Peregrin Falcon:falco Peregrinus(Falconidae),21/03/2006,21/03/2006,,
107384,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Denmark,Frederiksborg,Frederiksund,55.83306,12.06667,National authorities,Confirmed,Wild,Swan,20/03/2006,20/03/2006,,
107535,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Brandenburg,Stutzkow,53,14.18306,International reference laboratory,Confirmed,Wild,Swan,20/03/2006,20/03/2006,,
107539,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Brandenburg,Schwedt,53.06667,14.3,International reference laboratory,Confirmed,Wild,Swan,20/03/2006,20/03/2006,,
107542,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Brandenburg,Hangelsberg,52.38306,13.93306,International reference laboratory,Confirmed,Wild,Goose,20/03/2006,20/03/2006,,
107758,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Bayern,Erlangen,49.6,11.01667,International reference laboratory,Confirmed,Wild,Swan,20/03/2006,20/03/2006,,
107778,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Sweden,Stockholms Laen,Stockholm,59.33333,18.05,National authorities,Confirmed,Wild,Unspecified Bird,20/03/2006,23/03/2006,,
107778,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Sweden,Stockholms Laen,Stockholm,59.33333,18.05,National authorities,Confirmed,Wild,Goose,20/03/2006,23/03/2006,,
107778,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Sweden,Stockholms Laen,Stockholm,59.33333,18.05,National authorities,Confirmed,Wild,Duck,20/03/2006,23/03/2006,,
107778,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Sweden,Stockholms Laen,Stockholm,59.33333,18.05,National authorities,Confirmed,Wild,Swan,20/03/2006,23/03/2006,,
158896,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Russian Federation,Krasnodarskiy Kray,Kanelovskaya,46.59001,39.19679,National authorities,Confirmed,Wild,Unspecified Bird,20/03/2006,03/08/2006,,
158898,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Russian Federation,Krasnodarskiy Kray,Voskresenskaya,44.54405,41.03152,National authorities,Confirmed,Wild,Unspecified Bird,20/03/2006,03/08/2006,,
158899,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Russian Federation,Krasnodarskiy Kray,Novoplatnirovskaya,46.10286,39.42634,National authorities,Confirmed,Wild,Unspecified Bird,20/03/2006,03/08/2006,,
158903,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Russian Federation,Krasnodarskiy Kray,Ploskaya,46.22579,40.62733,National authorities,Confirmed,Wild,Unspecified Bird,20/03/2006,03/08/2006,,
158904,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Russian Federation,Krasnodarskiy Kray,Sovetskiy,46.51667,38.13333,National authorities,Confirmed,Wild,Unspecified Bird,20/03/2006,03/08/2006,,
158906,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Russian Federation,Krasnodarskiy Kray,Starominskaya,46.53333,39.05,National authorities,Confirmed,Wild,Unspecified Bird,20/03/2006,03/08/2006,,
158907,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Russian Federation,Administrative unit not available,Tukha river,44.126178,48.144072,National authorities,Confirmed,Wild,Unspecified Bird,20/03/2006,03/08/2006,,
158911,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Russian Federation,Krasnodarskiy Kray,Lenina (khutor near Krasnodar),45.03333,39.2,National authorities,Confirmed,Wild,Unspecified Bird,20/03/2006,03/08/2006,,
107787,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Rhone-Alpes,Versailleux,45.98306,5.09972,National authorities,Confirmed,Wild,Swan,19/03/2006,23/03/2006,,
108326,Influenza - Avian,H5N1 HPAI,Asia,Southern Asia,Afghanistan,Kunar,Asadabad,34.86667,71.13306,OIE,Confirmed,Wild,Crow,19/03/2006,19/03/2006,,
108421,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Switzerland,Thurgau,Romanshorn,47.56667,9.38306,National authorities,Confirmed,Wild,Duck,19/03/2006,19/03/2006,,
107755,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Bayern,Lindau Bodensee,47.54972,9.68306,International reference laboratory,Confirmed,Wild,Duck,18/03/2006,18/03/2006,,
107790,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Rhone-Alpes,Villars,46,5.01667,National authorities,Confirmed,Wild,Swan,18/03/2006,23/03/2006,,
108417,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Switzerland,Zurich,Flurlingen,47.68306,8.63306,National authorities,Confirmed,Wild,Eurasian Coot (Fulica Atra),18/03/2006,18/03/2006,,
158892,Influenza - Avian,H5N1 HPAI,Europe,Eastern Europe,Russian Federation,Krasnodarskiy Kray,Ukrainiskaya,45.94289,39.82719,National authorities,Confirmed,Wild,Unspecified Bird,18/03/2006,03/08/2006,,
107099,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Denmark,Fyn,Aeroskjobing,54.88333,10.41667,National authorities,Confirmed,Wild,Duck,17/03/2006,17/03/2006,,
107742,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Bayern,Lindau Bodensee,47.54972,9.68306,International reference laboratory,Confirmed,Wild,Duck,17/03/2006,17/03/2006,,
107746,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Bayern,Haunstetten,48.31667,10.91667,International reference laboratory,Confirmed,Wild,Swan,17/03/2006,17/03/2006,,
107750,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Bayern,Erlangen,49.6,11.01667,International reference laboratory,Confirmed,Wild,Swan,17/03/2006,17/03/2006,,
107775,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Sweden,Blekinge Laen,Karlskrona Kommun,56.25,15.66667,National authorities,Confirmed,Wild,Unspecified Bird,17/03/2006,23/03/2006,,
107775,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Sweden,Blekinge Laen,Karlskrona Kommun,56.25,15.66667,National authorities,Confirmed,Wild,Duck,17/03/2006,23/03/2006,,
108210,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Mecklenburg-Vorpommern,Rugen,54.4166667,13.4,International reference laboratory,Confirmed,Wild,Swan,17/03/2006,17/03/2006,,
108214,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Mecklenburg-Vorpommern,Moritzdorf,54.3522796,13.6837721,International reference laboratory,Confirmed,Wild,Swan,17/03/2006,17/03/2006,,
108217,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Mecklenburg-Vorpommern,Rugen,54.4166667,13.4,International reference laboratory,Confirmed,Wild,Swan,17/03/2006,17/03/2006,,
108236,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Schleswig-Holstein,Behrensdorf,54.35,10.59972,International reference laboratory,Confirmed,Wild,Duck,17/03/2006,17/03/2006,,
108365,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Rhone-Alpes,Versailleux,45.98306,5.09972,National authorities,Confirmed,Wild,Swan,17/03/2006,29/03/2006,,
107123,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Sweden,Gotlands Laen,Farosund,57.86667,19.05,OIE,Confirmed,Wild,Duck,16/03/2006,16/03/2006,,
107123,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Sweden,Gotlands Laen,Farosund,57.86667,19.05,OIE,Confirmed,Wild,Duck,16/03/2006,16/03/2006,,
107419,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Rhone-Alpes,Divonne,46.36667,6.13306,OIE,Confirmed,Wild,Unspecified Bird,16/03/2006,22/03/2006,,
107581,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Baden-Wuerttemberg,Mannheim,49.48306,8.46667,International reference laboratory,Confirmed,Wild,Eurasian Coot (Fulica Atra),16/03/2006,16/03/2006,,
